county_fips,year,total_population,state_fips,death_drug_poisonings_unintentional,total_morphine_mg,state,county_name,mortality_rate,mean_mortality_rate_per_state_year,filled_mortality_rate
453,2007,955399.0,48,75.0,175543663.071425,TX,TRAVIS,7.850123351604931,9.459096890055822,7.850123351604931
453,2008,980699.0,48,58.0,187130159.2601125,TX,TRAVIS,5.914148989649219,10.073195142204476,5.914148989649219
453,2009,1006503.0,48,95.0,192885009.80385,TX,TRAVIS,9.438620649913613,11.214503287680074,9.438620649913613
453,2010,1030503.0,48,98.0,208935438.7282875,TX,TRAVIS,9.509918942497015,10.423583013677874,9.509918942497015
453,2011,1061709.0,48,136.0,226846995.2226,TX,TRAVIS,12.809536323041437,10.510762041968544,12.809536323041437
453,2012,1096886.0,48,140.0,228907656.347625,TX,TRAVIS,12.763404765855341,9.643108331165203,12.763404765855341
453,2013,1122248.0,48,134.0,230620589.26064998,TX,TRAVIS,11.94031978671381,9.382469924535565,11.94031978671381
453,2014,1152260.0,48,110.0,227478857.0989875,TX,TRAVIS,9.546456528908406,9.98091462955963,9.546456528908406
453,2015,1179805.0,48,118.0,212574244.3430999,TX,TRAVIS,10.001652815507647,9.551080383817931,10.001652815507647
455,2006,14376.0,48,,3996067.6999999997,TX,TRINITY,,12.545769398754976,12.545769398754976
455,2007,14425.0,48,,4143605.0249999994,TX,TRINITY,,9.459096890055822,9.459096890055822
455,2008,14380.0,48,,4075073.925,TX,TRINITY,,10.073195142204476,10.073195142204476
455,2009,14472.0,48,,4211570.52,TX,TRINITY,,11.214503287680074,11.214503287680074
455,2010,14729.0,48,,4139914.680225,TX,TRINITY,,10.423583013677874,10.423583013677874
455,2011,14686.0,48,,4558484.43,TX,TRINITY,,10.510762041968544,10.510762041968544
455,2012,14372.0,48,,4642390.545,TX,TRINITY,,9.643108331165203,9.643108331165203
455,2013,14445.0,48,,4728895.215,TX,TRINITY,,9.382469924535565,9.382469924535565
455,2014,14298.0,48,,4247371.649999999,TX,TRINITY,,9.98091462955963,9.98091462955963
455,2015,14539.0,48,,3071414.055,TX,TRINITY,,9.551080383817931,9.551080383817931
457,2006,21034.0,48,,3429799.9875,TX,TYLER,,12.545769398754976,12.545769398754976
457,2007,21279.0,48,,3478062.4913625,TX,TYLER,,9.459096890055822,9.459096890055822
457,2008,21570.0,48,,3515528.775,TX,TYLER,,10.073195142204476,10.073195142204476
457,2009,21737.0,48,,3760492.5374999996,TX,TYLER,,11.214503287680074,11.214503287680074
457,2010,21764.0,48,,3919164.4875,TX,TYLER,,10.423583013677874,10.423583013677874
457,2011,21674.0,48,,4050094.3163625,TX,TYLER,,10.510762041968544,10.510762041968544
457,2012,21504.0,48,,3967072.208175,TX,TYLER,,9.643108331165203,9.643108331165203
457,2013,21508.0,48,,4329809.197949999,TX,TYLER,,9.382469924535565,9.382469924535565
457,2014,21468.0,48,,3579904.9499999997,TX,TYLER,,9.98091462955963,9.98091462955963
457,2015,21370.0,48,,1939732.5414,TX,TYLER,,9.551080383817931,9.551080383817931
459,2006,38004.0,48,,4392165.1540875,TX,UPSHUR,,12.545769398754976,12.545769398754976
459,2007,38275.0,48,,4251784.3018125,TX,UPSHUR,,9.459096890055822,9.459096890055822
459,2008,38706.0,48,,4684384.5127125,TX,UPSHUR,,10.073195142204476,10.073195142204476
459,2009,39084.0,48,,4489995.718162499,TX,UPSHUR,,11.214503287680074,11.214503287680074
459,2010,39377.0,48,,4673875.891799999,TX,UPSHUR,,10.423583013677874,10.423583013677874
459,2011,39731.0,48,,6056385.607725,TX,UPSHUR,,10.510762041968544,10.510762041968544
459,2012,39918.0,48,,6602216.55,TX,UPSHUR,,9.643108331165203,9.643108331165203
459,2013,39757.0,48,,6533376.4313624995,TX,UPSHUR,,9.382469924535565,9.382469924535565
459,2014,40280.0,48,,6857977.087499999,TX,UPSHUR,,9.98091462955963,9.98091462955963
459,2015,40317.0,48,,5432560.837499999,TX,UPSHUR,,9.551080383817931,9.551080383817931
461,2010,3338.0,48,,314724.975,TX,UPTON,,10.423583013677874,10.423583013677874
461,2011,3284.0,48,,322486.5,TX,UPTON,,10.510762041968544,10.510762041968544
461,2012,3263.0,48,,405365.865,TX,UPTON,,9.643108331165203,9.643108331165203
461,2013,3386.0,48,,334853.85000000003,TX,UPTON,,9.382469924535565,9.382469924535565
461,2014,3482.0,48,,346036.35000000003,TX,UPTON,,9.98091462955963,9.98091462955963
461,2015,3652.0,48,,344678.8125,TX,UPTON,,9.551080383817931,9.551080383817931
463,2006,26301.0,48,,2196155.0069999998,TX,UVALDE,,12.545769398754976,12.545769398754976
463,2007,26217.0,48,,2761423.1174999997,TX,UVALDE,,9.459096890055822,9.459096890055822
463,2008,26206.0,48,,2909928.7874999996,TX,UVALDE,,10.073195142204476,10.073195142204476
463,2009,26223.0,48,,3174507.5549999997,TX,UVALDE,,11.214503287680074,11.214503287680074
463,2010,26443.0,48,,3424218.7499999995,TX,UVALDE,,10.423583013677874,10.423583013677874
463,2011,26588.0,48,,3538982.2584,TX,UVALDE,,10.510762041968544,10.510762041968544
463,2012,26746.0,48,,3902622.4786125,TX,UVALDE,,9.643108331165203,9.643108331165203
463,2013,26904.0,48,,4242092.4429375,TX,UVALDE,,9.382469924535565,9.382469924535565
463,2014,27022.0,48,,4461459.354525,TX,UVALDE,,9.98091462955963,9.98091462955963
463,2015,26949.0,48,,3667018.4913000003,TX,UVALDE,,9.551080383817931,9.551080383817931
465,2006,47401.0,48,,1747955.5950000002,TX,VAL VERDE,,12.545769398754976,12.545769398754976
465,2007,47676.0,48,,2459635.1288624997,TX,VAL VERDE,,9.459096890055822,9.459096890055822
465,2008,47882.0,48,,2631605.0625,TX,VAL VERDE,,10.073195142204476,10.073195142204476
465,2009,48463.0,48,,2548394.985,TX,VAL VERDE,,11.214503287680074,11.214503287680074
465,2010,48971.0,48,,3150250.4663625,TX,VAL VERDE,,10.423583013677874,10.423583013677874
465,2011,48972.0,48,,3361557.6190874996,TX,VAL VERDE,,10.510762041968544,10.510762041968544
465,2012,48976.0,48,,3925203.1583999996,TX,VAL VERDE,,9.643108331165203,9.643108331165203
465,2013,49044.0,48,,4490361.6208875,TX,VAL VERDE,,9.382469924535565,9.382469924535565
465,2014,48845.0,48,,4196354.5875,TX,VAL VERDE,,9.98091462955963,9.98091462955963
465,2015,48891.0,48,,2761408.5,TX,VAL VERDE,,9.551080383817931,9.551080383817931
467,2006,52194.0,48,,10081268.197999999,TX,VAN ZANDT,,12.545769398754976,12.545769398754976
467,2007,52151.0,48,,10017983.9663625,TX,VAN ZANDT,,9.459096890055822,9.459096890055822
467,2008,52470.0,48,,10934908.8640875,TX,VAN ZANDT,,10.073195142204476,10.073195142204476
467,2009,52359.0,48,,11883003.24,TX,VAN ZANDT,,11.214503287680074,11.214503287680074
467,2010,52579.0,48,,12660532.2375,TX,VAN ZANDT,,10.423583013677874,10.423583013677874
467,2011,52487.0,48,,13763152.485000001,TX,VAN ZANDT,,10.510762041968544,10.510762041968544
467,2012,52207.0,48,11.0,14377587.780000001,TX,VAN ZANDT,21.06997145976593,9.643108331165203,21.06997145976593
467,2013,52328.0,48,,13849142.8275,TX,VAN ZANDT,,9.382469924535565,9.382469924535565
467,2014,52781.0,48,,13204398.69885,TX,VAN ZANDT,,9.98091462955963,9.98091462955963
467,2015,53430.0,48,,10640134.2837,TX,VAN ZANDT,,9.551080383817931,9.551080383817931
469,2006,84528.0,48,,16931586.07,TX,VICTORIA,,12.545769398754976,12.545769398754976
469,2007,85261.0,48,,21840821.1565,TX,VICTORIA,,9.459096890055822,9.459096890055822
469,2008,85762.0,48,,22618799.316999998,TX,VICTORIA,,10.073195142204476,10.073195142204476
469,2009,86635.0,48,10.0,24135617.887725,TX,VICTORIA,11.542679055808852,11.214503287680074,11.542679055808852
469,2010,86883.0,48,,26340470.12385,TX,VICTORIA,,10.423583013677874,10.423583013677874
469,2011,87557.0,48,11.0,29681241.5979375,TX,VICTORIA,12.563244515001657,10.510762041968544,12.563244515001657
469,2012,89116.0,48,,32829716.6145375,TX,VICTORIA,,9.643108331165203,9.643108331165203
469,2013,90066.0,48,14.0,32348593.927725,TX,VICTORIA,15.544156507450092,9.382469924535565,15.544156507450092
469,2014,91042.0,48,,32068968.93,TX,VICTORIA,,9.98091462955963,9.98091462955963
469,2015,92136.0,48,,31122452.971200004,TX,VICTORIA,,9.551080383817931,9.551080383817931
471,2006,65591.0,48,,9670961.386,TX,WALKER,,12.545769398754976,12.545769398754976
471,2007,65517.0,48,,10941927.4455,TX,WALKER,,9.459096890055822,9.459096890055822
471,2008,65726.0,48,,12177471.6023625,TX,WALKER,,10.073195142204476,10.073195142204476
471,2009,66748.0,48,,12206816.887725001,TX,WALKER,,11.214503287680074,11.214503287680074
471,2010,68241.0,48,,12739910.775449999,TX,WALKER,,10.423583013677874,10.423583013677874
471,2011,68409.0,48,,13389766.005224999,TX,WALKER,,10.510762041968544,10.510762041968544
471,2012,68609.0,48,,13352964.1990875,TX,WALKER,,9.643108331165203,9.643108331165203
471,2013,69404.0,48,,15411821.250000002,TX,WALKER,,9.382469924535565,9.382469924535565
471,2014,70076.0,48,,13867343.865,TX,WALKER,,9.98091462955963,9.98091462955963
471,2015,70836.0,48,,13364036.685,TX,WALKER,,9.551080383817931,9.551080383817931
473,2006,38260.0,48,,1763121.51,TX,WALLER,,12.545769398754976,12.545769398754976
473,2007,39809.0,48,,1565948.7375,TX,WALLER,,9.459096890055822,9.459096890055822
473,2008,40578.0,48,,1605975.9188625,TX,WALLER,,10.073195142204476,10.073195142204476
473,2009,42087.0,48,,1239976.7625000002,TX,WALLER,,11.214503287680074,11.214503287680074
473,2010,43519.0,48,,1184852.3250000002,TX,WALLER,,10.423583013677874,10.423583013677874
473,2011,44101.0,48,,1481690.31,TX,WALLER,,10.510762041968544,10.510762041968544
473,2012,44335.0,48,,1560500.8800000001,TX,WALLER,,9.643108331165203,9.643108331165203
473,2013,45408.0,48,,1685147.805,TX,WALLER,,9.382469924535565,9.382469924535565
473,2014,46765.0,48,,1742585.1675,TX,WALLER,,9.98091462955963,9.98091462955963
473,2015,48641.0,48,,1043665.05,TX,WALLER,,9.551080383817931,9.551080383817931
475,2006,10301.0,48,,1435933.7625,TX,WARD,,12.545769398754976,12.545769398754976
475,2007,10275.0,48,,1555418.2125000001,TX,WARD,,9.459096890055822,9.459096890055822
475,2008,10588.0,48,,2748630.8663625,TX,WARD,,10.073195142204476,10.073195142204476
475,2009,10734.0,48,,2128515.15,TX,WARD,,11.214503287680074,11.214503287680074
475,2010,10594.0,48,,2277425.325,TX,WARD,,10.423583013677874,10.423583013677874
475,2011,10671.0,48,,2992636.05,TX,WARD,,10.510762041968544,10.510762041968544
475,2012,10823.0,48,,3242416.2713625,TX,WARD,,9.643108331165203,9.643108331165203
475,2013,11205.0,48,,3118283.2125,TX,WARD,,9.382469924535565,9.382469924535565
475,2014,11571.0,48,,3015286.5974999997,TX,WARD,,9.98091462955963,9.98091462955963
475,2015,11631.0,48,,2643304.0914000003,TX,WARD,,9.551080383817931,9.551080383817931
477,2006,32199.0,48,,3391438.0215875,TX,WASHINGTON,,12.545769398754976,12.545769398754976
477,2007,32434.0,48,,4038513.8271749998,TX,WASHINGTON,,9.459096890055822,9.459096890055822
477,2008,32869.0,48,,4658574.930225,TX,WASHINGTON,,10.073195142204476,10.073195142204476
477,2009,33459.0,48,,4995978.32295,TX,WASHINGTON,,11.214503287680074,11.214503287680074
477,2010,33708.0,48,,5503023.368175,TX,WASHINGTON,,10.423583013677874,10.423583013677874
477,2011,33966.0,48,,6579640.4218125,TX,WASHINGTON,,10.510762041968544,10.510762041968544
477,2012,33930.0,48,,6749186.5240875,TX,WASHINGTON,,9.643108331165203,9.643108331165203
477,2013,34201.0,48,,7352406.66,TX,WASHINGTON,,9.382469924535565,9.382469924535565
477,2014,34403.0,48,,6940096.4738625,TX,WASHINGTON,,9.98091462955963,9.98091462955963
477,2015,34836.0,48,,5313543.465,TX,WASHINGTON,,9.551080383817931,9.551080383817931
479,2006,229307.0,48,,8174310.9,TX,WEBB,,12.545769398754976,12.545769398754976
479,2007,234594.0,48,17.0,12265624.4768125,TX,WEBB,7.2465621456644245,9.459096890055822,7.2465621456644245
479,2008,240287.0,48,20.0,12830755.8188625,TX,WEBB,8.3233799581334,10.073195142204476,8.3233799581334
479,2009,245908.0,48,28.0,13493599.5075,TX,WEBB,11.386372139174,11.214503287680074,11.386372139174
479,2010,251370.0,48,23.0,14689149.0488625,TX,WEBB,9.149858773918924,10.423583013677874,9.149858773918924
479,2011,255935.0,48,19.0,18145111.005225003,TX,WEBB,7.423759939047025,10.510762041968544,7.423759939047025
479,2012,260595.0,48,29.0,20668930.095,TX,WEBB,11.128379285865039,9.643108331165203,11.128379285865039
479,2013,264430.0,48,29.0,23223773.8620375,TX,WEBB,10.966985591649964,9.382469924535565,10.966985591649964
479,2014,267465.0,48,22.0,17639939.775000002,TX,WEBB,8.225375282747276,9.98091462955963,8.225375282747276
479,2015,269865.0,48,24.0,13082802.270000001,TX,WEBB,8.893335556667223,9.551080383817931,8.893335556667223
481,2006,41073.0,48,,3528290.7274999996,TX,WHARTON,,12.545769398754976,12.545769398754976
481,2007,40845.0,48,,4076583.8924999996,TX,WHARTON,,9.459096890055822,9.459096890055822
481,2008,40893.0,48,,4740739.053,TX,WHARTON,,10.073195142204476,10.073195142204476
481,2009,40998.0,48,,5487281.234999999,TX,WHARTON,,11.214503287680074,11.214503287680074
481,2010,41281.0,48,,5999049.15,TX,WHARTON,,10.423583013677874,10.423583013677874
481,2011,41287.0,48,,7156111.62,TX,WHARTON,,10.510762041968544,10.510762041968544
481,2012,41136.0,48,,7956685.515,TX,WHARTON,,9.643108331165203,9.643108331165203
481,2013,41122.0,48,,8037977.797499999,TX,WHARTON,,9.382469924535565,9.382469924535565
481,2014,41095.0,48,,7102489.77045,TX,WHARTON,,9.98091462955963,9.98091462955963
481,2015,41383.0,48,,4481690.1975,TX,WHARTON,,9.551080383817931,9.551080383817931
483,2006,5055.0,48,,807284.7684000001,TX,WHEELER,,12.545769398754976,12.545769398754976
483,2007,5138.0,48,,674256.7518,TX,WHEELER,,9.459096890055822,9.459096890055822
483,2008,5199.0,48,,665974.3329375,TX,WHEELER,,10.073195142204476,10.073195142204476
483,2009,5375.0,48,,758261.798175,TX,WHEELER,,11.214503287680074,11.214503287680074
483,2010,5387.0,48,,923439.9,TX,WHEELER,,10.423583013677874,10.423583013677874
483,2011,5446.0,48,,1205350.125,TX,WHEELER,,10.510762041968544,10.510762041968544
483,2012,5589.0,48,,1385692.665,TX,WHEELER,,9.643108331165203,9.643108331165203
483,2013,5716.0,48,,1486294.575,TX,WHEELER,,9.382469924535565,9.382469924535565
483,2014,5696.0,48,,1335106.3875,TX,WHEELER,,9.98091462955963,9.98091462955963
483,2015,5658.0,48,,765990.3,TX,WHEELER,,9.551080383817931,9.551080383817931
485,2006,131376.0,48,19.0,51612770.456,TX,WICHITA,14.462306661795152,12.545769398754976,14.462306661795152
485,2007,130564.0,48,13.0,55170107.927,TX,WICHITA,9.956802794032045,9.459096890055822,9.956802794032045
485,2008,130340.0,48,29.0,61653058.37926251,TX,WICHITA,22.24950130428111,10.073195142204476,22.24950130428111
485,2009,130913.0,48,26.0,65690568.961125,TX,WICHITA,19.86051805397478,11.214503287680074,19.86051805397478
485,2010,131794.0,48,16.0,62618874.217725,TX,WICHITA,12.140158125559585,10.423583013677874,12.140158125559585
485,2011,130803.0,48,18.0,61743758.2425,TX,WICHITA,13.761152267149836,10.510762041968544,13.761152267149836
485,2012,131701.0,48,18.0,60219273.082499996,TX,WICHITA,13.667322191934762,9.643108331165203,13.667322191934762
485,2013,132192.0,48,16.0,57496559.917500004,TX,WICHITA,12.103606874848705,9.382469924535565,12.103606874848705
485,2014,132646.0,48,19.0,49145267.486362495,TX,WICHITA,14.3238393920661,9.98091462955963,14.3238393920661
485,2015,130961.0,48,17.0,40098434.0475,TX,WICHITA,12.980963798382724,9.551080383817931,12.980963798382724
487,2006,13835.0,48,,6593011.000725,TX,WILBARGER,,12.545769398754976,12.545769398754976
487,2007,13746.0,48,,6121481.8353875,TX,WILBARGER,,9.459096890055822,9.459096890055822
487,2008,13506.0,48,,6834373.972774999,TX,WILBARGER,,10.073195142204476,10.073195142204476
487,2009,13575.0,48,,7235986.91655,TX,WILBARGER,,11.214503287680074,11.214503287680074
487,2010,13509.0,48,,7333398.9588375,TX,WILBARGER,,10.423583013677874,10.423583013677874
487,2011,13452.0,48,,7981640.3836125005,TX,WILBARGER,,10.510762041968544,10.510762041968544
487,2012,13289.0,48,,7753083.47475,TX,WILBARGER,,9.643108331165203,9.643108331165203
487,2013,13204.0,48,,7261968.8002125,TX,WILBARGER,,9.382469924535565,9.382469924535565
487,2014,12988.0,48,,6312981.3579375,TX,WILBARGER,,9.98091462955963,9.98091462955963
487,2015,13055.0,48,,5464122.7368,TX,WILBARGER,,9.551080383817931,9.551080383817931
489,2006,21463.0,48,,1277033.5875000001,TX,WILLACY,,12.545769398754976,12.545769398754976
489,2007,21576.0,48,,1358352.6375,TX,WILLACY,,9.459096890055822,9.459096890055822
489,2008,21763.0,48,,1375359.7125,TX,WILLACY,,10.073195142204476,10.073195142204476
489,2009,21862.0,48,,1645353.2625,TX,WILLACY,,11.214503287680074,11.214503287680074
489,2010,22225.0,48,,2040659.8425,TX,WILLACY,,10.423583013677874,10.423583013677874
489,2011,22167.0,48,,2667091.9124999996,TX,WILLACY,,10.510762041968544,10.510762041968544
489,2012,22208.0,48,,3333540.165675,TX,WILLACY,,9.643108331165203,9.643108331165203
489,2013,22019.0,48,,2964796.5908999997,TX,WILLACY,,9.382469924535565,9.382469924535565
489,2014,21935.0,48,,2658048.1125,TX,WILLACY,,9.98091462955963,9.98091462955963
489,2015,21863.0,48,,2638642.4025000003,TX,WILLACY,,9.551080383817931,9.551080383817931
491,2006,351970.0,48,23.0,47537088.3772625,TX,WILLIAMSON,6.534647839304486,12.545769398754976,6.534647839304486
491,2007,373723.0,48,17.0,72905678.7462625,TX,WILLIAMSON,4.548823593945248,9.459096890055822,4.548823593945248
491,2008,395437.0,48,18.0,83840561.9480375,TX,WILLIAMSON,4.551926096950968,10.073195142204476,4.551926096950968
491,2009,410800.0,48,24.0,97308017.83425,TX,WILLIAMSON,5.8422590068159685,11.214503287680074,5.8422590068159685
491,2010,426287.0,48,27.0,106478120.9313,TX,WILLIAMSON,6.333761057691181,10.423583013677874,6.333761057691181
491,2011,442031.0,48,31.0,124696836.3102,TX,WILLIAMSON,7.013082792835796,10.510762041968544,7.013082792835796
491,2012,455750.0,48,28.0,122195450.08155,TX,WILLIAMSON,6.143719144267691,9.643108331165203,6.143719144267691
491,2013,470017.0,48,34.0,119600580.11745,TX,WILLIAMSON,7.233780905797024,9.382469924535565,7.233780905797024
491,2014,487913.0,48,27.0,120691825.8815625,TX,WILLIAMSON,5.53377343911722,9.98091462955963,5.53377343911722
491,2015,507133.0,48,27.0,117113652.78539997,TX,WILLIAMSON,5.32404714345152,9.551080383817931,5.32404714345152
493,2006,39007.0,48,,3372062.21,TX,WILSON,,12.545769398754976,12.545769398754976
493,2007,40354.0,48,,3995205.3099999996,TX,WILSON,,9.459096890055822,9.459096890055822
493,2008,41657.0,48,,4597674.5538625,TX,WILSON,,10.073195142204476,10.073195142204476
493,2009,42181.0,48,,5486105.5125,TX,WILSON,,11.214503287680074,11.214503287680074
493,2010,43051.0,48,,6353215.2518625,TX,WILSON,,10.423583013677874,10.423583013677874
493,2011,43667.0,48,,6388412.85,TX,WILSON,,10.510762041968544,10.510762041968544
493,2012,44353.0,48,,6819362.047499999,TX,WILSON,,9.643108331165203,9.643108331165203
493,2013,45217.0,48,,7760390.3175,TX,WILSON,,9.382469924535565,9.382469924535565
493,2014,46145.0,48,,8759969.985,TX,WILSON,,9.98091462955963,9.98091462955963
493,2015,47178.0,48,,7751037.435,TX,WILSON,,9.551080383817931,9.551080383817931
495,2006,6642.0,48,,1273715.7,TX,WINKLER,,12.545769398754976,12.545769398754976
495,2007,6775.0,48,,1543754.2025000001,TX,WINKLER,,9.459096890055822,9.459096890055822
495,2008,7024.0,48,,1470553.3875,TX,WINKLER,,10.073195142204476,10.073195142204476
495,2009,7128.0,48,,1760159.43,TX,WINKLER,,11.214503287680074,11.214503287680074
495,2010,7085.0,48,,1896676.3538625,TX,WINKLER,,10.423583013677874,10.423583013677874
495,2011,7165.0,48,,2058719.2125000001,TX,WINKLER,,10.510762041968544,10.510762041968544
495,2012,7371.0,48,,2084221.4325,TX,WINKLER,,9.643108331165203,9.643108331165203
495,2013,7635.0,48,,2065034.2125000001,TX,WINKLER,,9.382469924535565,9.382469924535565
495,2014,7819.0,48,,1937050.62,TX,WINKLER,,9.98091462955963,9.98091462955963
495,2015,8027.0,48,,1192842.4539,TX,WINKLER,,9.551080383817931,9.551080383817931
497,2006,56569.0,48,,9434000.8143625,TX,WISE,,12.545769398754976,12.545769398754976
497,2007,57247.0,48,,10331413.158,TX,WISE,,9.459096890055822,9.459096890055822
497,2008,58181.0,48,,11196494.6348625,TX,WISE,,10.073195142204476,10.073195142204476
497,2009,59134.0,48,,11649667.474087501,TX,WISE,,11.214503287680074,11.214503287680074
497,2010,59115.0,48,,13311157.8793125,TX,WISE,,10.423583013677874,10.423583013677874
497,2011,59967.0,48,,15515121.292725,TX,WISE,,10.510762041968544,10.510762041968544
497,2012,60424.0,48,,17565820.9915875,TX,WISE,,9.643108331165203,9.643108331165203
497,2013,61019.0,48,,19970457.975,TX,WISE,,9.382469924535565,9.382469924535565
497,2014,61702.0,48,,18127728.3,TX,WISE,,9.98091462955963,9.98091462955963
497,2015,62857.0,48,,16960982.6214,TX,WISE,,9.551080383817931,9.551080383817931
499,2006,41099.0,48,,16052888.9970125,TX,WOOD,,12.545769398754976,12.545769398754976
499,2007,41414.0,48,,15502885.1965875,TX,WOOD,,9.459096890055822,9.459096890055822
499,2008,41722.0,48,,15399575.4765375,TX,WOOD,,10.073195142204476,10.073195142204476
499,2009,41870.0,48,,15062353.6315875,TX,WOOD,,11.214503287680074,11.214503287680074
499,2010,41977.0,48,,14084837.6355,TX,WOOD,,10.423583013677874,10.423583013677874
499,2011,42092.0,48,,14930535.3640875,TX,WOOD,,10.510762041968544,10.510762041968544
499,2012,42383.0,48,,15198573.29295,TX,WOOD,,9.643108331165203,9.643108331165203
499,2013,42346.0,48,,15583686.075450001,TX,WOOD,,9.382469924535565,9.382469924535565
499,2014,42764.0,48,,15868106.1402,TX,WOOD,,9.98091462955963,9.98091462955963
499,2015,43117.0,48,,11836318.169100001,TX,WOOD,,9.551080383817931,9.551080383817931
501,2006,7404.0,48,,2022030.1875,TX,YOAKUM,,12.545769398754976,12.545769398754976
501,2007,7588.0,48,,1996305.72,TX,YOAKUM,,9.459096890055822,9.459096890055822
501,2008,7765.0,48,,1583266.3199999998,TX,YOAKUM,,10.073195142204476,10.073195142204476
501,2009,7908.0,48,,1726273.17,TX,YOAKUM,,11.214503287680074,11.214503287680074
501,2010,7851.0,48,,1995482.2425000002,TX,YOAKUM,,10.423583013677874,10.423583013677874
501,2011,7971.0,48,,2222225.58,TX,YOAKUM,,10.510762041968544,10.510762041968544
501,2012,8055.0,48,,2758295.205,TX,YOAKUM,,9.643108331165203,9.643108331165203
501,2013,8222.0,48,,2874935.0025,TX,YOAKUM,,9.382469924535565,9.382469924535565
501,2014,8398.0,48,,2866192.9875,TX,YOAKUM,,9.98091462955963,9.98091462955963
501,2015,8644.0,48,,2395177.3125,TX,YOAKUM,,9.551080383817931,9.551080383817931
503,2006,18227.0,48,,9511477.371000001,TX,YOUNG,,12.545769398754976,12.545769398754976
503,2007,18135.0,48,,11941606.75795,TX,YOUNG,,9.459096890055822,9.459096890055822
503,2008,18104.0,48,,11172283.425,TX,YOUNG,,10.073195142204476,10.073195142204476
503,2009,18466.0,48,,10683452.0175,TX,YOUNG,,11.214503287680074,11.214503287680074
503,2010,18522.0,48,,10669979.657025,TX,YOUNG,,10.423583013677874,10.423583013677874
503,2011,18355.0,48,,11208439.9179375,TX,YOUNG,,10.510762041968544,10.510762041968544
503,2012,18278.0,48,,11107066.31295,TX,YOUNG,,9.643108331165203,9.643108331165203
503,2013,18354.0,48,,10228264.8415875,TX,YOUNG,,9.382469924535565,9.382469924535565
503,2014,18274.0,48,,10041266.4525,TX,YOUNG,,9.98091462955963,9.98091462955963
503,2015,18163.0,48,,9075290.4078,TX,YOUNG,,9.551080383817931,9.551080383817931
505,2006,13069.0,48,,285615.225,TX,ZAPATA,,12.545769398754976,12.545769398754976
505,2007,13388.0,48,,389651.0175,TX,ZAPATA,,9.459096890055822,9.459096890055822
505,2008,13640.0,48,,652602.075,TX,ZAPATA,,10.073195142204476,10.073195142204476
505,2009,13876.0,48,,578959.5750000001,TX,ZAPATA,,11.214503287680074,11.214503287680074
505,2010,14087.0,48,,668194.9725,TX,ZAPATA,,10.423583013677874,10.423583013677874
505,2011,14227.0,48,,873306.9375,TX,ZAPATA,,10.510762041968544,10.510762041968544
505,2012,14276.0,48,,958798.605,TX,ZAPATA,,9.643108331165203,9.643108331165203
505,2013,14385.0,48,,953131.7625000001,TX,ZAPATA,,9.382469924535565,9.382469924535565
505,2014,14376.0,48,,798991.125,TX,ZAPATA,,9.98091462955963,9.98091462955963
505,2015,14493.0,48,,309345.3,TX,ZAPATA,,9.551080383817931,9.551080383817931
507,2006,11642.0,48,,650865.54,TX,ZAVALA,,12.545769398754976,12.545769398754976
507,2007,11657.0,48,,739617.18,TX,ZAVALA,,9.459096890055822,9.459096890055822
507,2008,11725.0,48,,875105.7,TX,ZAVALA,,10.073195142204476,10.073195142204476
507,2009,11544.0,48,,873159.72,TX,ZAVALA,,11.214503287680074,11.214503287680074
507,2010,11729.0,48,,927993.825,TX,ZAVALA,,10.423583013677874,10.423583013677874
507,2011,11875.0,48,,1178827.725,TX,ZAVALA,,10.510762041968544,10.510762041968544
507,2012,12014.0,48,,1320255.6,TX,ZAVALA,,9.643108331165203,9.643108331165203
507,2013,12195.0,48,,907489.3500000001,TX,ZAVALA,,9.382469924535565,9.382469924535565
507,2014,12243.0,48,,704685.6,TX,ZAVALA,,9.98091462955963,9.98091462955963
507,2015,12310.0,48,,490067.7,TX,ZAVALA,,9.551080383817931,9.551080383817931
1,2006,36758.0,50,,7938453.7412250005,VT,ADDISON,,9.812836498518262,9.812836498518262
1,2007,36886.0,50,,8151237.5700375,VT,ADDISON,,19.163818710275002,19.163818710275002
1,2008,36905.0,50,,8238451.666125,VT,ADDISON,,,
1,2009,36847.0,50,,9553542.4770375,VT,ADDISON,,,
1,2010,36823.0,50,,9203344.276125,VT,ADDISON,,,
1,2011,36969.0,50,,8691216.87795,VT,ADDISON,,13.911382948172331,13.911382948172331
1,2012,36899.0,50,,7912600.9031625,VT,ADDISON,,8.823177226119125,8.823177226119125
1,2013,36934.0,50,,7454564.6149875,VT,ADDISON,,12.65668894977912,12.65668894977912
1,2014,36932.0,50,,6672260.4684,VT,ADDISON,,8.127793929163149,8.127793929163149
1,2015,36929.0,50,,6556996.4112,VT,ADDISON,,19.13388313092445,19.13388313092445
3,2006,37127.0,50,,9060275.568,VT,BENNINGTON,,9.812836498518262,9.812836498518262
3,2007,37077.0,50,,10903740.43545,VT,BENNINGTON,,19.163818710275002,19.163818710275002
3,2008,37168.0,50,,12136024.653,VT,BENNINGTON,,,
3,2009,37151.0,50,,14297706.4240875,VT,BENNINGTON,,,
3,2010,37078.0,50,,14562752.64,VT,BENNINGTON,,,
3,2011,36813.0,50,,13982223.4275,VT,BENNINGTON,,13.911382948172331,13.911382948172331
