year,state_name,state_fips,county_name,county_fips,total_population,death_drug_poisonings_unintentional,mortality_rate_unintentional_drug_poisoning,mean_mortality_rate_unintentional_drug_poisoning_per_state_year,filled_mortality_rate_unintentional_drug_poisoning,mme,mme_per_capita,merge_population_vitalstatistics,merge_population_vitalstatistics_opioids
2003,TX,48,,273,31339.0,,,8.526071492045281,8.526071492045281,,,both,left_only
2004,TX,48,,273,31362.0,,,7.5751570676608875,7.5751570676608875,,,both,left_only
2005,TX,48,,273,31242.0,,,8.75774348408746,8.75774348408746,,,both,left_only
2006,TX,48,KLEBERG,273,31149.0,,,12.545769398754976,12.545769398754976,2185732.2775,70.17022304086808,both,both
2007,TX,48,KLEBERG,273,31370.0,,,9.459096890055822,9.459096890055822,3301709.388,105.25053834874083,both,both
2008,TX,48,KLEBERG,273,31555.0,,,10.073195142204476,10.073195142204476,3688441.9019999993,116.88930128347327,both,both
2009,TX,48,KLEBERG,273,31876.0,,,11.214503287680074,11.214503287680074,4067473.5674999994,127.60301065064624,both,both
2010,TX,48,KLEBERG,273,32037.0,,,10.423583013677874,10.423583013677874,4539808.020225,141.70515404766363,both,both
2011,TX,48,KLEBERG,273,32029.0,,,10.510762041968544,10.510762041968544,5575803.48,174.08609322801212,both,both
2012,TX,48,KLEBERG,273,32097.0,,,9.643108331165203,9.643108331165203,5882105.654999999,183.26029395270584,both,both
2013,TX,48,KLEBERG,273,32021.0,,,9.382469924535565,9.382469924535565,6135177.2775,191.59855337122514,both,both
2014,TX,48,KLEBERG,273,31891.0,,,9.98091462955963,9.98091462955963,5294662.38,166.02371766329057,both,both
2015,TX,48,KLEBERG,273,31413.0,,,9.551080383817931,9.551080383817931,3231392.5875,102.86800329481424,both,both
2016,TX,48,KLEBERG,273,31304.0,,,,,3167716.02,101.1920527728086,left_only,both
2017,TX,48,KLEBERG,273,30752.0,,,,,2933263.8225000002,95.38448954539543,left_only,both
2018,TX,48,KLEBERG,273,30722.0,,,,,2513375.58,81.81028513768635,left_only,both
2019,TX,48,KLEBERG,273,30680.0,,,,,2171218.2750000004,70.76982643415907,left_only,both
2000,TX,48,,275,4253.0,,,,,,,left_only,left_only
2001,TX,48,,275,4070.0,,,,,,,left_only,left_only
2002,TX,48,,275,4044.0,,,,,,,left_only,left_only
2003,TX,48,,275,4018.0,,,8.526071492045281,8.526071492045281,,,both,left_only
2004,TX,48,,275,3940.0,,,7.5751570676608875,7.5751570676608875,,,both,left_only
2005,TX,48,,275,3822.0,,,8.75774348408746,8.75774348408746,,,both,left_only
2006,TX,48,KNOX,275,3788.0,,,12.545769398754976,12.545769398754976,720506.55,190.20764255543824,both,both
2007,TX,48,KNOX,275,3721.0,,,9.459096890055822,9.459096890055822,749030.75,201.29823972050525,both,both
2008,TX,48,KNOX,275,3650.0,,,10.073195142204476,10.073195142204476,1075744.575,294.7245410958904,both,both
2009,TX,48,KNOX,275,3647.0,,,11.214503287680074,11.214503287680074,1279589.805,350.8609281601316,both,both
2010,TX,48,KNOX,275,3723.0,,,10.423583013677874,10.423583013677874,1066940.88,286.5809508460918,both,both
2011,TX,48,KNOX,275,3722.0,,,10.510762041968544,10.510762041968544,1119974.64,300.9066738312735,both,both
2012,TX,48,KNOX,275,3730.0,,,9.643108331165203,9.643108331165203,519719.2125,139.33490951742627,both,both
2013,TX,48,KNOX,275,3722.0,,,9.382469924535565,9.382469924535565,745244.5125,200.22689750134336,both,both
2014,TX,48,KNOX,275,3801.0,,,9.98091462955963,9.98091462955963,764942.4579375001,201.24768690805053,both,both
2015,TX,48,KNOX,275,3792.0,,,9.551080383817931,9.551080383817931,521220.7281,137.4527236550633,both,both
2016,TX,48,KNOX,275,3732.0,,,,,396279.045,106.18409565916399,left_only,both
2017,TX,48,KNOX,275,3674.0,,,,,309182.1375,84.15409295046271,left_only,both
2018,TX,48,KNOX,275,3662.0,,,,,281554.35,76.8854041507373,left_only,both
2019,TX,48,KNOX,275,3664.0,,,,,302943.825,82.68117494541485,left_only,both
2000,TX,48,,277,48596.0,,,,,,,left_only,left_only
2001,TX,48,,277,48522.0,,,,,,,left_only,left_only
2002,TX,48,,277,48826.0,,,,,,,left_only,left_only
2003,TX,48,,277,49159.0,,,8.526071492045281,8.526071492045281,,,both,left_only
2004,TX,48,,277,49233.0,,,7.5751570676608875,7.5751570676608875,,,both,left_only
2005,TX,48,,277,49344.0,,,8.75774348408746,8.75774348408746,,,both,left_only
2006,TX,48,LAMAR,277,49386.0,,,12.545769398754976,12.545769398754976,12713487.952675,257.4310118793788,both,both
2007,TX,48,LAMAR,277,49387.0,,,9.459096890055822,9.459096890055822,14293490.0841625,289.41806718696216,both,both
2008,TX,48,LAMAR,277,49467.0,,,10.073195142204476,10.073195142204476,15888890.5182125,321.2018217844725,both,both
2009,TX,48,LAMAR,277,49600.0,,,11.214503287680074,11.214503287680074,17378735.4279375,350.3777304019657,both,both
2010,TX,48,LAMAR,277,49820.0,,,10.423583013677874,10.423583013677874,19617173.7640875,393.76101493551784,both,both
2011,TX,48,LAMAR,277,49861.0,,,10.510762041968544,10.510762041968544,20975859.2513625,420.68669403667195,both,both
2012,TX,48,LAMAR,277,49656.0,,,9.643108331165203,9.643108331165203,21163166.0025,426.19554540236834,both,both
2013,TX,48,LAMAR,277,49092.0,,,9.382469924535565,9.382469924535565,22209075.2475,452.39703510755317,both,both
2014,TX,48,LAMAR,277,49411.0,,,9.98091462955963,9.98091462955963,21069058.590000004,426.4042134342556,both,both
2015,TX,48,LAMAR,277,49373.0,,,9.551080383817931,9.551080383817931,18322180.5378,371.0971692585016,both,both
2016,TX,48,LAMAR,277,49528.0,,,,,18621835.5,375.98601801001456,left_only,both
2017,TX,48,LAMAR,277,49568.0,,,,,14492030.3139,292.36665417002905,left_only,both
2018,TX,48,LAMAR,277,49729.0,,,,,11984037.682500001,240.9869026624304,left_only,both
2019,TX,48,LAMAR,277,49859.0,,,,,9950047.8225,199.5637261577649,left_only,both
2000,TX,48,,279,14663.0,,,,,,,left_only,left_only
2001,TX,48,,279,14566.0,,,,,,,left_only,left_only
2002,TX,48,,279,14658.0,,,,,,,left_only,left_only
2003,TX,48,,279,14675.0,,,8.526071492045281,8.526071492045281,,,both,left_only
2004,TX,48,,279,14584.0,,,7.5751570676608875,7.5751570676608875,,,both,left_only
2005,TX,48,,279,14583.0,,,8.75774348408746,8.75774348408746,,,both,left_only
2006,TX,48,LAMB,279,14338.0,,,12.545769398754976,12.545769398754976,1667606.6,116.3067791881713,both,both
2007,TX,48,LAMB,279,14270.0,,,9.459096890055822,9.459096890055822,2149287.4809,150.61580104414855,both,both
2008,TX,48,LAMB,279,14036.0,,,10.073195142204476,10.073195142204476,2190572.37,156.06813693359933,both,both
2009,TX,48,LAMB,279,13791.0,,,11.214503287680074,11.214503287680074,2239583.025,162.39453447900803,both,both
2010,TX,48,LAMB,279,13993.0,,,10.423583013677874,10.423583013677874,2573062.8899999997,183.88214750232257,both,both
2011,TX,48,LAMB,279,14059.0,,,10.510762041968544,10.510762041968544,2778079.275,197.60148481399816,both,both
2012,TX,48,LAMB,279,13863.0,,,9.643108331165203,9.643108331165203,2573161.4325,185.6136069032677,both,both
2013,TX,48,LAMB,279,13663.0,,,9.382469924535565,9.382469924535565,2488252.875,182.11614396545414,both,both
2014,TX,48,LAMB,279,13484.0,,,9.98091462955963,9.98091462955963,2240453.5125,166.15644560219522,both,both
2015,TX,48,LAMB,279,13259.0,,,9.551080383817931,9.551080383817931,1851415.3425,139.63461365864697,both,both
2016,TX,48,LAMB,279,13195.0,,,,,1822021.9875,138.0842733990148,left_only,both
2017,TX,48,LAMB,279,13165.0,,,,,1967709.0,149.4651728066844,left_only,both
2018,TX,48,LAMB,279,13103.0,,,,,1563680.2425,119.33757479203236,left_only,both
2019,TX,48,LAMB,279,12893.0,,,,,1419808.8375,110.12245695338555,left_only,both
2000,TX,48,,281,17900.0,,,,,,,left_only,left_only
2001,TX,48,,281,18027.0,,,,,,,left_only,left_only
2002,TX,48,,281,18425.0,,,,,,,left_only,left_only
2003,TX,48,,281,18579.0,,,8.526071492045281,8.526071492045281,,,both,left_only
2004,TX,48,,281,19664.0,,,7.5751570676608875,7.5751570676608875,,,both,left_only
2005,TX,48,,281,18906.0,,,8.75774348408746,8.75774348408746,,,both,left_only
2006,TX,48,LAMPASAS,281,19472.0,,,12.545769398754976,12.545769398754976,1644958.8375000001,84.47816544268694,both,both
2007,TX,48,LAMPASAS,281,19728.0,,,9.459096890055822,9.459096890055822,2043481.41045,103.58279655565694,both,both
2008,TX,48,LAMPASAS,281,19812.0,,,10.073195142204476,10.073195142204476,2399578.5683999998,121.11743228346455,both,both
2009,TX,48,LAMPASAS,281,19652.0,,,11.214503287680074,11.214503287680074,2797002.2931749998,142.32659745445756,both,both
2010,TX,48,LAMPASAS,281,19762.0,,,10.423583013677874,10.423583013677874,2929314.4390875,148.22965484705495,both,both
2011,TX,48,LAMPASAS,281,19924.0,,,10.510762041968544,10.510762041968544,3680190.039,184.7114052901024,both,both
2012,TX,48,LAMPASAS,281,20054.0,,,9.643108331165203,9.643108331165203,3896332.7009999994,194.29204652438415,both,both
2013,TX,48,LAMPASAS,281,20142.0,,,9.382469924535565,9.382469924535565,4336092.27,215.27615281501338,both,both
2014,TX,48,LAMPASAS,281,20106.0,,,9.98091462955963,9.98091462955963,4643834.774999999,230.96761041480153,both,both
2015,TX,48,LAMPASAS,281,20362.0,,,9.551080383817931,9.551080383817931,4533688.9875,222.65440465082014,both,both
